molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL5441465,CC(C)[C@@H](Nc1ncnc2[nH]c(C3CCS(=O)(=O)CC3)cc12)c1ccc2c(c1)OCCO2,1186.0,intermediate
CHEMBL5441886,COc1cc(Nc2ccc(C(=O)N[C@@H]3c4cccc(O)c4C[C@@H]3C(=O)O)cc2)[nH]n1,2676.0,intermediate
CHEMBL5442025,COc1cc(Nc2ccc(C(=O)N[C@@H]3c4cccc(O)c4C[C@H]3C(=O)O)cc2)[nH]n1,99500.0,inactive
CHEMBL5441474,CCn1ncc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c1C#N,857.0,active
CHEMBL5441900,COCCn1ncc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c1C#N,394.0,active
CHEMBL5441802,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cncc(C#N)c3)cc12)c1ccc2c(c1)OCCO2,5810.0,intermediate
CHEMBL5441520,Cc1c(C#N)cncc1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,19155.0,inactive
CHEMBL5441509,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc(-n4cccn4)cc3)cc12)c1ccc2c(c1)OCCO2,99500.0,inactive
CHEMBL5441780,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cncc(OCCN(C)C)c3)cc12)c1ccc2c(c1)OCCO2,903.0,active
CHEMBL5441922,Cc1noc(C)c1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,16730.0,inactive
CHEMBL5442086,CCn1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)cn1,626.0,active
CHEMBL5442119,CC(C)[C@@H](Nc1ncnc2[nH]c(C3=CCOC3)cc12)c1ccc2c(c1)OCCO2,421.0,active
CHEMBL5442094,COC(=O)c1c[nH]c(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c1,2985.0,intermediate
CHEMBL5441516,CC(C)[C@@H](Nc1ncnc2[nH]c([C@@H]3CCOC3)cc12)c1ccc2c(c1)OCCO2,1858.0,intermediate
CHEMBL5441956,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccnc(C#N)c3)cc12)c1ccc2c(c1)OCCO2,2093.0,intermediate
CHEMBL5441643,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3[nH]ncc3C3CC3)cc12)c1ccc2c(c1)OCCO2,16109.0,inactive
CHEMBL5441997,Cc1coc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c1,99500.0,inactive
CHEMBL5441609,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cncn3C)cc12)c1ccc2c(c1)OCCO2,5769.0,intermediate
CHEMBL5441792,Cc1cnn(-c2ccc(-c3cc4c(N[C@@H](c5ccc6c(c5)OCCO6)C(C)C)ncnc4[nH]3)cc2)c1,99500.0,inactive
CHEMBL5442085,Cc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)n(C)n1,1066.0,intermediate
CHEMBL5442100,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC4CC4)c3)cc12)c1ccc2c(c1)OCCO2,804.0,active
CHEMBL5442004,Cc1nn(C)nc1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,27578.0,inactive
CHEMBL5441690,Cc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)[nH]n1,2562.0,intermediate
CHEMBL5441781,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccnn3C3CC3)cc12)c1ccc2c(c1)OCCO2,1079.0,intermediate
CHEMBL5441630,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccnn3CC3CC3)cc12)c1ccc2c(c1)OCCO2,4224.0,intermediate
CHEMBL5441576,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cccc4c3CN(C)C4=O)cc12)c1ccc2c(c1)OCCO2,2151.0,intermediate
CHEMBL5441826,CC(=O)c1ccc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)o1,1507.0,intermediate
CHEMBL5441683,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccn(C)n3)cc12)c1ccc2c(c1)OCCO2,972.0,active
CHEMBL5442029,CCn1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c(C)n1,423.0,active
CHEMBL5441629,CCn1ccc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)n1,1318.0,intermediate
CHEMBL5441492,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cccc(NC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,5136.0,intermediate
CHEMBL5441765,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccn(C(C)C)n3)cc12)c1ccc2c(c1)OCCO2,2272.0,intermediate
CHEMBL5441847,CC(C)c1n[nH]cc1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,2010.0,intermediate
CHEMBL5441467,CCn1ncc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c1C,905.0,active
CHEMBL5441882,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cn(C)nc3C#N)cc12)c1ccc2c(c1)OCCO2,871.0,active
CHEMBL5441908,Cc1cocc1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,2506.0,intermediate
CHEMBL5441812,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccnc(N4CCCC4)c3)cc12)c1ccc2c(c1)OCCO2,16591.0,inactive
CHEMBL5441732,CC(=O)c1ccc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)[nH]1,2974.0,intermediate
CHEMBL5441952,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C4CCC4)n3)cc12)c1ccc2c(c1)OCCO2,3841.0,intermediate
CHEMBL5441515,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccnn3C3CCC3)cc12)c1ccc2c(c1)OCCO2,5595.0,intermediate
CHEMBL5442042,COc1nn(C)cc1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,1789.0,intermediate
CHEMBL5442039,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc4[nH]ncc4c3)cc12)c1ccc2c(c1)OCCO2,20454.0,inactive
CHEMBL5441657,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cccc(CN4CCCS4(=O)=O)c3)cc12)c1ccc2c(c1)OCCO2,99500.0,inactive
CHEMBL5442027,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc4nccn4c3)cc12)c1ccc2c(c1)OCCO2,1136.0,intermediate
CHEMBL5442076,Cc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c[nH]1,9528.0,intermediate
CHEMBL5441573,CNCc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)co1,281.0,active
CHEMBL5441866,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cc4c(C#N)cccc4[nH]3)cc12)c1ccc2c(c1)OCCO2,99500.0,inactive
CHEMBL5441687,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnc(C4CC4)o3)cc12)c1ccc2c(c1)OCCO2,3279.0,intermediate
CHEMBL5441669,Cc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)nn1C,2794.0,intermediate
CHEMBL5441961,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc(S(N)(=O)=O)cc3)cc12)c1ccc2c(c1)OCCO2,1634.0,intermediate
CHEMBL5441504,CCn1ncc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)n1,1074.0,intermediate
CHEMBL5442018,Cc1cn(C)nc1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,99500.0,inactive
CHEMBL5441794,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc(C#N)nc3)cc12)c1ccc2c(c1)OCCO2,1851.0,intermediate
CHEMBL5441468,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccoc3C#N)cc12)c1ccc2c(c1)OCCO2,2709.0,intermediate
CHEMBL5441723,Cc1ccoc1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,43948.0,inactive
CHEMBL5441639,Cc1n[nH]c(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c1C,5160.0,intermediate
CHEMBL5441797,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cn(C)nc3C3CC3)cc12)c1ccc2c(c1)OCCO2,1190.0,intermediate
CHEMBL5441530,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)N(C)C(=O)CO2,67731.0,inactive
CHEMBL5441822,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnc4c(c3)CC(=O)N4)cc12)c1ccc2c(c1)OCCO2,1299.0,intermediate
CHEMBL5442144,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccnn3C(C)C)cc12)c1ccc2c(c1)OCCO2,3018.0,intermediate
CHEMBL5441705,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccco3)cc12)c1ccc2c(c1)OCCO2,6200.0,intermediate
CHEMBL5441766,Cc1c(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)cnn1C,639.0,active
CHEMBL5442153,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C(C)C)n3)cc12)c1ccc2c(c1)OCCO2,1697.0,intermediate
CHEMBL5441851,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cn[nH]c3)cc12)c1ccc2c(c1)OCCO2,713.0,active
CHEMBL5441854,COC(=O)c1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c[nH]1,4972.0,intermediate
CHEMBL5441526,CNC(=O)Cn1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)cn1,243.0,active
CHEMBL5441589,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(-c4ccc(F)cc4)c3)cc12)c1ccc2c(c1)OCCO2,27372.0,inactive
CHEMBL5442120,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC4(C#N)CC4)c3)cc12)c1ccc2c(c1)OCCO2,421.0,active
CHEMBL5441874,Cc1ncc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)n1C,674.0,active
CHEMBL5441724,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cncc(C(=O)N(C)C)c3)cc12)c1ccc2c(c1)OCCO2,746.0,active
CHEMBL5441587,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cc[nH]c3)cc12)c1ccc2c(c1)OCCO2,5342.0,intermediate
CHEMBL5441869,CNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)NC(=O)CO4)C(C)C)ncnc2[nH]1,164.0,active
CHEMBL5441733,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)NC(=O)[C@@H](C)O2,2691.0,intermediate
CHEMBL5441980,COCCn1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c(C#N)n1,676.0,active
CHEMBL5441584,CCc1n[nH]cc1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,1187.0,intermediate
CHEMBL5441653,Cc1nnn(C)c1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,10123.0,inactive
CHEMBL5441652,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)NC(=O)CO2,213.0,active
CHEMBL5442152,Cc1nn(CC(N)=O)cc1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,330.0,active
CHEMBL5441472,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cc(-c4ccccc4)n[nH]3)cc12)c1ccc2c(c1)OCCO2,99500.0,inactive
CHEMBL5441625,Cc1noc2ncc(-c3cc4c(N[C@@H](c5ccc6c(c5)OCCO6)C(C)C)ncnc4[nH]3)cc12,3732.0,intermediate
CHEMBL5441878,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2c(n1)NC(=O)CO2,2612.0,intermediate
CHEMBL5441539,CC(C)(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,282.0,active
CHEMBL5441752,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cccc(Cn4ccnc4)c3)cc12)c1ccc2c(c1)OCCO2,99500.0,inactive
CHEMBL5441548,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2cn[nH]c2c1,99500.0,inactive
CHEMBL5442051,Cc1nn(C)cc1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,411.0,active
CHEMBL5441958,Cc1cn[nH]c1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,6782.0,intermediate
CHEMBL5441938,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C4CCC4)c3)cc12)c1ccc2c(c1)OCCO2,1173.0,intermediate
CHEMBL5441749,CCn1nccc1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,892.0,active
CHEMBL5441580,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccnn3C)cc12)c1ccc2c(c1)OCCO2,699.0,active
CHEMBL5441620,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3)cc12)c1ccc2c(c1)OCCO2,538.0,active
CHEMBL5442015,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C(C)C)c3)cc12)c1ccc2c(c1)OCCO2,757.0,active
CHEMBL5441634,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C4CC4)c3)cc12)c1ccc2c(c1)OCCO2,998.0,active
CHEMBL5441988,CNC(=O)c1cccc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c1,416.0,active
CHEMBL5441706,CCCn1nccc1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,2187.0,intermediate
CHEMBL5441591,COC(=O)c1coc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)c1,9282.0,intermediate
CHEMBL5441664,Cc1occc1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,8537.0,intermediate
CHEMBL5441725,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cccc(CN4CCS(=O)(=O)CC4)c3)cc12)c1ccc2c(c1)OCCO2,3252.0,intermediate
CHEMBL5441942,Cc1ccc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)o1,40556.0,inactive
CHEMBL5442006,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3ccc(CC#N)cc3)cc12)c1ccc2c(c1)OCCO2,26445.0,inactive
CHEMBL5441924,Cc1ncc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)o1,1155.0,intermediate
CHEMBL5442036,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(n1)NC(=O)CO2,250.0,active
CHEMBL5441959,CC(C)[C@@H](Nc1ncnc2[nH]c(C3=CCCN(C(=O)OCc4ccccc4)C3)cc12)c1ccc2c(c1)OCCO2,99500.0,inactive
CHEMBL5441764,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn([C@@H](C)C(N)=O)c3)cc12)c1ccc2c(c1)OCCO2,422.0,active
CHEMBL5441525,CC(C)[C@@H](Nc1ncnc2[nH]c([C@@H]3CCCNC3)cc12)c1ccc2c(c1)OCCO2,3485.0,intermediate
CHEMBL5441849,CC(C)[C@@H](Nc1ncnc2[nH]ccc12)c1ccc2nn[nH]c2c1,3497.0,intermediate
CHEMBL5441823,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)NC(=O)CO2,203.0,active
CHEMBL5441508,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C4(C(N)=O)CC4)c3)cc12)c1ccc2c(c1)OCCO2,1043.0,intermediate
CHEMBL5442019,Cc1cc(-c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)co1,8696.0,intermediate
CHEMBL5441976,CNc1cc(N[C@@H](c2ccc3c(c2)S(=O)(=O)CCC3)C(C)C)ncn1,6078.0,intermediate
CHEMBL5441839,CC(C)[C@@H](Nc1cc(C(N)=O)ccn1)c1ccc2c(c1)S(=O)(=O)CCC2,99500.0,inactive
CHEMBL5441682,CNC(=O)c1c[nH]c2ncnc(N[C@@H](c3ccc4c(c3)NC(=O)CO4)C(C)C)c12,306.0,active
CHEMBL5441830,Cc1n[nH]c(C)c1-c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,31732.0,inactive
CHEMBL5441594,CNC(=O)c1c[nH]c2ncnc(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)c12,163.0,active
CHEMBL5441434,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(n1)NC(=O)CO2,128.0,active
CHEMBL5441391,Cn1ncc(-c2cc3c(N[C@@H](c4ccc5c(n4)OCCO5)C(C)(C)C)ncnc3[nH]2)c1C#N,46.0,active
CHEMBL5441422,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(n1)OCCO2,242.0,active
CHEMBL5441418,CC(C)[C@@H](Nc1ncnc2[nH]cc(C(=O)NC3CC3)c12)c1ccc2c(c1)S(=O)(=O)CCC2,260.0,active
CHEMBL5441427,CC(C)(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(n1)OCCO2,82.0,active
CHEMBL5441481,Cc1nnc(CNC(=O)c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)o1,1118.0,intermediate
CHEMBL5441810,COCCNC(=O)c1c[nH]c2ncnc(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)c12,326.0,active
CHEMBL5441435,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3C#N)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,25.0,active
CHEMBL5442114,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)Nc3cn[nH]c3)cc12)c1ccc2c(c1)OCCO2,2569.0,intermediate
CHEMBL5441550,Cc1cc(CNC(=O)c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)[nH]n1,1197.0,intermediate
CHEMBL5441647,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCCn3cncn3)cc12)c1ccc2c(c1)OCCO2,1780.0,intermediate
CHEMBL5442045,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCCC3CN(C)C3)cc12)c1ccc2c(c1)OCCO2,894.0,active
CHEMBL5441757,CNc1c[nH]c2ncnc(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)c12,28921.0,inactive
CHEMBL5442043,CC(C)[C@@H](c1ccc2c(c1)OCCO2)N(C)c1ncnc2[nH]c(Br)cc12,99500.0,inactive
CHEMBL5442072,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NC3COC3)cc12)c1ccc2c(c1)OCCO2,743.0,active
CHEMBL5441718,CC(C)[C@@H](c1ccc2c(c1)OCCO2)N(C)c1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12,20064.0,inactive
CHEMBL5441670,CC(C)[C@@H](Nc1ccnc2[nH]ncc12)c1ccc2c(c1)S(=O)(=O)CCC2,99500.0,inactive
CHEMBL5441433,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(=O)N(C)C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,39.0,active
CHEMBL5442067,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)O)cc12)c1ccc2c(c1)OCCO2,11659.0,inactive
CHEMBL5441984,Cc1ccc([C@@H](Nc2ncnc3[nH]ccc23)C(C)C)cc1S(C)(=O)=O,7292.0,intermediate
CHEMBL5441417,CC(C)[C@H](Nc1ncnc2[nH]ccc12)c1ccc2c(c1)S(=O)(=O)CCC2,93.0,active
CHEMBL5441420,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(C)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,36.0,active
CHEMBL5441429,CC(C)[C@@H](Nc1ncnc2[nH]c(-c3cnn(CC(N)=O)c3)cc12)c1ccc2c(c1)S(=O)(=O)CCC2,39.0,active
CHEMBL5441736,Cc1cnn(C)c1NC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,27268.0,inactive
CHEMBL5441672,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)Nc3cnccc3O)cc12)c1ccc2c(c1)OCCO2,9976.0,intermediate
CHEMBL5441486,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NC3(CF)COC3)cc12)c1ccc2c(c1)OCCO2,1251.0,intermediate
CHEMBL5441430,CNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,52.0,active
CHEMBL5441612,CO[C@@H]1CCC[C@H]1NC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,1014.0,intermediate
CHEMBL5442107,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NC34CC(C#N)(C3)C4)cc12)c1ccc2c(c1)OCCO2,1357.0,intermediate
CHEMBL5441754,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NC[C@@H]3CCOC3)cc12)c1ccc2c(c1)OCCO2,580.0,active
CHEMBL5441954,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCC3(F)CC3)cc12)c1ccc2c(c1)OCCO2,1361.0,intermediate
CHEMBL5442095,COCCC1(NC(=O)c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)CC1,2841.0,intermediate
CHEMBL5442125,COc1cn[nH]c1NC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,72555.0,inactive
CHEMBL5441771,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCCC(F)F)cc12)c1ccc2c(c1)OCCO2,837.0,active
CHEMBL5441892,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCc3cnco3)cc12)c1ccc2c(c1)OCCO2,639.0,active
CHEMBL5441893,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCC3=NCCCN3)cc12)c1ccc2c(c1)OCCO2,3681.0,intermediate
CHEMBL5442077,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCCc3cn[nH]c3)cc12)c1ccc2c(c1)OCCO2,1361.0,intermediate
CHEMBL5441533,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCc3c[nH]cn3)cc12)c1ccc2c(c1)OCCO2,1146.0,intermediate
CHEMBL5441595,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)N[C@H]3[C@@H]4CN(C)C[C@@H]43)cc12)c1ccc2c(c1)OCCO2,1098.0,intermediate
CHEMBL5441936,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCc3ncccn3)cc12)c1ccc2c(c1)OCCO2,2943.0,intermediate
CHEMBL5441950,CC(=O)N1CC(NC(=O)c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)C1,793.0,active
CHEMBL5441626,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCCc3cnco3)cc12)c1ccc2c(c1)OCCO2,954.0,active
CHEMBL5441575,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCC(C)(C)C#N)cc12)c1ccc2c(c1)OCCO2,2104.0,intermediate
CHEMBL5441913,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)Nc3cnoc3)cc12)c1ccc2c(c1)OCCO2,1970.0,intermediate
CHEMBL5442037,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCC3(CO)CCC3)cc12)c1ccc2c(c1)OCCO2,1295.0,intermediate
CHEMBL5441844,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NCC3(C#N)CC3)cc12)c1ccc2c(c1)OCCO2,1094.0,intermediate
CHEMBL5441946,COc1nc(NC(=O)c2cc3c(N[C@@H](c4ccc5c(c4)OCCO5)C(C)C)ncnc3[nH]2)n[nH]1,47158.0,inactive
CHEMBL5441518,Cc1ncn(C)c1NC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)OCCO4)C(C)C)ncnc2[nH]1,10735.0,inactive
CHEMBL5441531,CC(C)[C@@H](Nc1ccnc2nn[nH]c12)c1ccc2c(c1)S(=O)(=O)CCC2,99500.0,inactive
CHEMBL5442087,CC(C)[C@@H](Nc1ncnc2[nH]c(C(=O)NC3CN(C)C3)cc12)c1ccc2c(c1)OCCO2,1445.0,intermediate
CHEMBL5441727,CC(C)[C@@H](Nc1n[nH]c2ncccc12)c1ccc2c(c1)S(=O)(=O)CCC2,43542.0,inactive
CHEMBL5441390,CCNC(=O)c1cc2c(N[C@@H](c3ccc4c(c3)S(=O)(=O)CCC4)C(C)C)ncnc2[nH]1,56.0,active
CHEMBL5441714,CC(C)[C@@H](Nc1ncnc2[nH]c([C@@]3(O)CCOC3)cc12)c1ccc2c(c1)OCCO2,9980.0,intermediate
CHEMBL5441868,O=C1NCCc2ccc(CNc3ncnc4[nH]ccc34)cc21,99500.0,inactive
CHEMBL5441532,CC(C)[C@@H](Nc1ccnc2nccn12)c1ccc2c(c1)S(=O)(=O)CCC2,99500.0,inactive
CHEMBL5442000,CC(C)[C@@H](Nc1cnc2[nH]cnc2c1)c1ccc2c(c1)S(=O)(=O)CCC2,99500.0,inactive
CHEMBL5441476,CC(C)[C@@H](Nc1ncnc2[nH]cnc12)c1ccc2c(c1)S(=O)(=O)CCC2,1322.0,intermediate
CHEMBL5441490,CC(C)[C@@H](Nc1ncnc2n[nH]cc12)c1ccc2c(c1)S(=O)(=O)CCC2,939.0,active
CHEMBL5441546,CC(C)[C@@H](Nc1ncnc2[nH]c([C@@]3(O)CCCNC3)cc12)c1ccc2c(c1)OCCO2,17844.0,inactive
