,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
202,CHEMBL5188502,O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cncc3ccccc23)CCN1c1ccc(Cl)c(Cl)c1,active,525.4610000000002,5.250500000000005,1.0,5.0,9.356547323513812
203,CHEMBL5201620,O=C(NCc1ccco1)C1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1c1ccc(Cl)c(Cl)c1,active,492.3190000000002,1.6103999999999994,3.0,6.0,9.102372908709558
204,CHEMBL5172248,O=C(NCc1cccs1)C1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1c1ccc(Cl)c(Cl)c1,active,508.38700000000017,2.078899999999999,3.0,6.0,9.214670164989233
205,CHEMBL5180494,O=C(NCc1ccco1)[C@H]1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1c1ccc(Cl)c(Cl)c1,active,492.3190000000002,1.6103999999999994,3.0,6.0,8.525783735923746
206,CHEMBL5192350,O=C(NCc1ccco1)[C@@H]1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1c1ccc(Cl)c(Cl)c1,active,492.3190000000002,1.6103999999999994,3.0,6.0,9.455931955649724
207,CHEMBL5204987,O=C(NCc1cccs1)[C@@H]1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1c1ccc(Cl)c(Cl)c1,active,508.38700000000017,2.078899999999999,3.0,6.0,9.397940008672037
208,CHEMBL5181886,O=C(NCc1ccco1)C1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1Cc1ccc(Cl)cc1Cl,active,506.34600000000023,1.6060000000000008,3.0,6.0,9.229147988357855
209,CHEMBL5188982,O=C(NCc1ccco1)[C@@H]1CN(C(=O)c2cc(=O)[nH]c(=O)[nH]2)CCN1Cc1ccc(Cl)cc1Cl,active,506.34600000000023,1.6060000000000008,3.0,6.0,9.318758762624412
210,CHEMBL5180524,O=c1[nH]cc(-c2cc(-c3cc(Cl)cc(OCc4ccccc4Cl)c3)c(=O)n(-c3cccnc3)c2)c(=O)[nH]1,active,533.3710000000001,4.828900000000004,2.0,6.0,7.7447274948966935
211,CHEMBL5200851,C[C@H](NC(=O)[C@@H](c1cccnc1)N(C(=O)CCl)c1ccc(-n2cccc2)cc1)c1ccccc1,active,472.9760000000001,5.062800000000005,1.0,4.0,7.301029995663981
212,CHEMBL5173559,C[C@H](NC(=O)[C@@H](c1cccnc1)N(C(=O)C(Cl)Cl)c1ccc(-c2ccccc2)cc1)c1ccccc1,active,518.4440000000002,6.504000000000006,1.0,3.0,6.366531544420414
216,CHEMBL5071508,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2cccs2)c1,active,391.5400000000001,4.598220000000003,3.0,4.0,6.229147988357855
217,CHEMBL5179681,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(C(=O)NCC3CCO3)s2)c1,active,504.6560000000003,4.116920000000003,4.0,6.0,6.086186147616283
218,CHEMBL5183676,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN3CC[C@H](O)C3)s2)c1,active,490.6730000000003,4.164820000000003,4.0,6.0,6.154901959985743
219,CHEMBL5185454,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN3CC[C@@H](O)C3)s2)c1,active,490.6730000000003,4.164820000000003,4.0,6.0,6.1938200260161125
220,CHEMBL5183892,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@@H]3CCOC3)s2)c1,active,490.6730000000003,4.476720000000004,4.0,6.0,6.481486060122113
221,CHEMBL5199419,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@H]3CCOC3)s2)c1,active,490.6730000000003,4.476720000000004,4.0,6.0,6.2076083105017466
222,CHEMBL5171009,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC[C@H]3CCCO3)s2)c1,active,504.70000000000033,4.866820000000004,4.0,6.0,6.119186407719209
223,CHEMBL5201060,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(C(=O)O)s2)c1,active,435.54900000000015,4.296420000000003,4.0,5.0,6.013228265733755
224,CHEMBL5173688,COC(=O)c1ccc(-c2cccc([C@@H](C)NC(=O)c3cc(NC4CNC4)ccc3C)c2)s1,active,449.57600000000014,4.384820000000002,3.0,6.0,6.0915149811213505
225,CHEMBL5179021,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC3CCC(O)C3)s2)c1,active,504.7000000000003,4.601220000000005,5.0,6.0,6.769551078621726
226,CHEMBL5085659,CC(=O)NCc1ccc(-c2cccc([C@@H](C)NC(=O)c3cc(NC4CNC4)ccc3C)c2)s1,active,462.6190000000002,4.234320000000002,4.0,5.0,6.431798275933005
227,CHEMBL5175433,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CNC3CCNC3=O)s2)c1,active,503.67200000000025,3.5763200000000017,5.0,6.0,6.1938200260161125
228,CHEMBL5085054,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@@H]3CC[C@H](O)C3)s2)c1,active,504.7000000000003,4.601220000000005,5.0,6.0,6.6777807052660805
229,CHEMBL5207904,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@@H]3CC[C@@H](O)C3)s2)c1,active,504.7000000000003,4.601220000000005,5.0,6.0,6.366531544420414
230,CHEMBL5079592,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@H]3CC[C@@H](O)C3)s2)c1,active,504.7000000000003,4.601220000000005,5.0,6.0,6.94692155651658
231,CHEMBL5208693,Cc1ccc(NC2CNC2)cc1C(=O)N[C@H](C)c1cccc(-c2ccc(CN[C@H]3CC[C@H](O)C3)s2)c1,active,504.7000000000003,4.601220000000005,5.0,6.0,6.6020599913279625
233,CHEMBL5072144,Cc1ccc(N(C)C2CNC2)cc1C(=O)N[C@H](C)c1nccc2ccccc12,inactive,374.4880000000001,3.4422200000000016,2.0,4.0,4.251811972993799
234,CHEMBL5073830,Cc1ccc(NC2CCNCC2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,active,387.5270000000001,4.803120000000003,3.0,3.0,6.221848749616356
235,CHEMBL5180299,Cc1ccc(NC2CCN(C)CC2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,active,401.5540000000001,5.145320000000004,2.0,3.0,6.154901959985743
236,CHEMBL5182901,Cc1ccc(NC(=O)C2CCNCC2)cc1C(=O)N[C@H](C)c1cccc2ccccc12,active,415.5370000000001,4.577320000000003,3.0,3.0,6.096910013008056
237,CHEMBL5177666,CCCCC(=O)Nc1ccc(C)c(C(=O)N[C@H](C)c2cccc3ccccc23)c1,inactive,388.5110000000001,5.7679200000000055,2.0,2.0,4.896196279044043
241,CHEMBL5171621,CCCCNC(=O)Nc1ccc(C)c(C(=O)N[C@H](C)c2cccc3ccccc23)c1,inactive,403.5260000000001,5.560820000000004,3.0,2.0,4.774690718274137
242,CHEMBL5175380,Nc1cc(C(=O)Nc2cccc3ccccc23)cc(C(F)(F)F)c1,inactive,330.309,4.693100000000002,2.0,2.0,4.364516253185088
244,CHEMBL5170174,Cc1ccc(N(C)C)cc1C(=O)N[C@H](C)c1cccc2ccccc12,inactive,332.44700000000006,4.705220000000004,1.0,2.0,5.0
245,CHEMBL5187526,Cc1cc(NS(C)(=O)=O)ccc1C(=O)N[C@H](C)c1cccc2ccccc12,inactive,382.4850000000001,4.010720000000003,2.0,3.0,5.0
247,CHEMBL5180056,C[C@@H](NC(=O)c1ccccc1Cl)c1cccc2ccccc12,inactive,309.796,4.984200000000003,1.0,1.0,4.823908740944319
248,CHEMBL5200289,Cc1ccsc1C(=O)N[C@H](C)c1cccc2ccccc12,inactive,295.40700000000004,4.700720000000003,1.0,2.0,4.376750709602099
251,CHEMBL5174607,C[C@H](c1cccc2ccccc12)N(C)Cc1cccc2[nH]ccc12,active,314.432,5.514100000000004,1.0,1.0,6.2076083105017466
252,CHEMBL5207076,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc2[nH]ncc2c1,active,315.41999999999996,4.909100000000003,1.0,2.0,6.180456064458132
253,CHEMBL5182315,C[C@H](c1cccc2ccccc12)N(C)Cc1c[nH]c2ccccc12,active,314.432,5.5141000000000036,1.0,1.0,6.173925197299173
254,CHEMBL5200707,Cc1ccc(O)cc1CN(C)[C@H](C)c1cccc2ccccc12,active,305.42100000000005,5.046820000000004,1.0,2.0,6.060480747381382
255,CHEMBL5205511,Cc1cc(O)ccc1CN(C)[C@H](C)c1cccc2ccccc12,active,305.421,5.046820000000004,1.0,2.0,6.045757490560675
256,CHEMBL5176085,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc(O)cc1Cl,active,325.83899999999994,5.391800000000004,1.0,2.0,6.096910013008056
257,CHEMBL5184650,COc1cc(O)ccc1CN(C)[C@H](C)c1cccc2ccccc12,active,321.42,4.747000000000003,1.0,3.0,6.236572006437063
258,CHEMBL5174085,Cc1ccc(N)cc1CN(C)[C@H](C)c1cccc2ccccc12,active,304.43700000000007,4.923420000000004,1.0,2.0,6.00436480540245
259,CHEMBL5173886,C[C@H](c1cccc2ccccc12)N(C)Cc1ccc(O)cc1,active,291.39399999999995,4.738400000000004,1.0,2.0,6.173925197299173
260,CHEMBL5178750,C[C@@H](c1cccc2ccccc12)N(C)Cc1ccc(O)cc1,inactive,291.39399999999995,4.738400000000004,1.0,2.0,4.698970004336019
267,CHEMBL5180567,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2cccc(NC(=O)N3CCN(C)CC3)c2)CC1,active,513.6860000000004,4.708500000000004,2.0,4.0,6.086186147616283
268,CHEMBL5187162,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2cc(F)cc(NC(=O)CN(C)C)c2)CC1,active,490.6230000000003,4.568400000000003,2.0,4.0,6.096910013008056
269,CHEMBL5191209,C[C@H](c1cccc2ccccc12)N1CCC(C(=O)NCc2cc(F)cc(NC(=O)N3CCN(C)CC3)c2)CC1,active,531.6760000000002,4.8476000000000035,2.0,4.0,6.356547323513812
270,CHEMBL5075209,CC(C)(C)OC(=O)Nc1cccn([C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCc2ccccc2)c1=O,active,593.6810000000004,2.4330000000000016,4.0,8.0,6.920818753952375
272,CHEMBL5198567,CC(C)(C)OC(=O)Nc1cccn(C(CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCc2ccccc2)c1=O,active,593.6810000000004,2.4330000000000016,4.0,8.0,6.42021640338319
273,CHEMBL5198073,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)NN(C[C@@H]3CCNC3=O)C(=O)[C@H](F)Cl)cc12,active,509.9660000000002,1.8512999999999995,4.0,5.0,8.022276394711152
274,CHEMBL5179778,CC(C)C[C@H](NC(=O)c1cc2c(F)cccc2[nH]1)C(=O)NN(C[C@@H]1CCNC1=O)C(=O)[C@H](F)Cl,active,497.9300000000003,1.9817999999999998,4.0,4.0,8.42021640338319
275,CHEMBL5190754,CC(C)C[C@H](NC(=O)c1cc2c(F)cccc2[nH]1)C(=O)NN(C[C@@H]1CCNC1=O)C(=O)[C@@H](F)Cl,active,497.9300000000003,1.9817999999999998,4.0,4.0,7.552841968657781
276,CHEMBL5179611,CC(C)C[C@H](NC(=O)c1cc2c(F)cccc2[nH]1)C(=O)NN(C[C@H]1CCNC1=O)C(=O)[C@H](F)Cl,active,497.9300000000003,1.9817999999999998,4.0,4.0,8.318758762624412
277,CHEMBL5195394,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)NN(C[C@H]3CCNC3=O)C(=O)[C@H](F)Cl)cc12,active,509.9660000000002,1.8512999999999995,4.0,5.0,7.806875401645538
278,CHEMBL5197241,CC(C)C[C@H](NC(=O)c1cc2c(F)cccc2[nH]1)C(=O)NN(C[C@H]1CCNC1=O)C(=O)[C@@H](F)Cl,active,497.9300000000003,1.9817999999999998,4.0,4.0,6.333482019445119
279,CHEMBL5172924,CC(=O)N(C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)c1cc2c(F)cccc2[nH]1,active,445.4950000000001,1.4673000000000003,4.0,4.0,6.478861916295964
280,CHEMBL5194970,O=C(CSc1nc2cc(Cl)ccc2n1Cc1ccccc1)N1CCNC1=O,inactive,400.89100000000013,3.3819000000000017,1.0,5.0,4.616184634019569
281,CHEMBL5177181,O=C(CSc1nc2cc(Cl)ccc2n1Cc1ccccc1)N1CCOC1=O,inactive,401.87500000000017,3.808900000000003,0.0,6.0,4.206209615309181
282,CHEMBL5170254,CC(C)(C)c1ccc2c(c1)nc(SCC(=O)N1CCOC1=O)n2Cc1ccccc1,inactive,423.53800000000024,4.453000000000004,0.0,6.0,4.454692883534176
283,CHEMBL5184754,O=C1NCCN1C(=O)C(Cc1ccccc1)Sc1nc2cc(Cl)ccc2n1Cc1ccccc1,inactive,491.01600000000025,4.993200000000003,1.0,5.0,4.52432881167557
284,CHEMBL5194113,Cc1ccc2c(c1)nc(SC(Cc1ccccc1)C(=O)N1CCNC1=O)n2Cc1ccccc1,inactive,470.5980000000003,4.648220000000004,1.0,5.0,4.489454989793388
285,CHEMBL5191524,O=C1OCCN1C(=O)C(Cc1ccccc1)Sc1nc2cc(Cl)ccc2n1Cc1ccccc1,inactive,492.00000000000017,5.420200000000005,0.0,6.0,4.573488738635425
286,CHEMBL5182801,Cc1ccc2c(c1)nc(SC(Cc1ccccc1)C(=O)N1CCOC1=O)n2Cc1ccccc1,inactive,471.58200000000033,5.075220000000005,0.0,6.0,4.437707135543525
287,CHEMBL5186585,CC(C)(C)c1ccc2c(c1)nc(SC(Cc1ccccc1)C(=O)N1CCOC1=O)n2Cc1ccccc1,inactive,513.6630000000004,6.0643000000000065,0.0,6.0,4.530177984021837
288,CHEMBL5179857,O=C1OCCN1C(=O)C(Cc1ccco1)Sc1nc2cc(Cl)ccc2n1Cc1ccccc1,inactive,481.9610000000002,5.013200000000004,0.0,7.0,4.826813731587726
289,CHEMBL5205104,O=C1OCCN1C(=O)C(Cc1ccco1)Sc1nc2ccc(Cl)cc2n1Cc1ccccc1,inactive,481.9610000000002,5.013200000000004,0.0,7.0,4.276544327964814
290,CHEMBL5196969,COc1ccc2nc(SC(Cc3ccco3)C(=O)N3CCOC3=O)n(Cc3ccccc3)c2c1,inactive,477.5420000000003,4.368400000000004,0.0,8.0,4.268411234813262
291,CHEMBL5202324,O=C1OCCN1C(=O)C(Cc1ccco1)Sc1nc2ccc(O)cc2n1Cc1ccccc1,inactive,463.51500000000016,4.065400000000003,1.0,8.0,4.253365801062421
292,CHEMBL5179950,O=C(CSc1nc2cc(Cl)c(Cl)cc2n1Cc1ccccc1)N1CCOC1=O,inactive,436.3200000000002,4.462300000000004,0.0,6.0,4.530177984021837
293,CHEMBL5172920,COc1cc2c(cc1Cl)nc(SCC(=O)N1CCOC1=O)n2Cc1ccccc1,inactive,431.90100000000024,3.8175000000000026,0.0,7.0,4.279840696594043
294,CHEMBL5202164,O=C(CSc1nc2cc(Cl)c(O)cc2n1Cc1ccccc1)N1CCOC1=O,inactive,417.8740000000002,3.5145000000000026,1.0,7.0,4.446116973356125
295,CHEMBL5189428,O=C1OCCN1C(=O)C(Cc1ccco1)Sc1nc2cc(Cl)c(Cl)cc2n1Cc1ccccc1,inactive,516.4060000000003,5.666600000000005,0.0,7.0,4.511449283499556
296,CHEMBL5201497,COc1cc2c(cc1Cl)nc(SC(Cc1ccco1)C(=O)N1CCOC1=O)n2Cc1ccccc1,inactive,511.9870000000003,5.021800000000005,0.0,8.0,4.557520230935552
297,CHEMBL5205913,O=C1OCCN1C(=O)C(Cc1ccco1)Sc1nc2cc(Cl)c(O)cc2n1Cc1ccccc1,inactive,497.9600000000002,4.718800000000003,1.0,8.0,4.336299074610352
298,CHEMBL5171142,COCCn1c(C(=O)NCC(O)c2ccccc2)nc2ccccc2c1=O,inactive,367.40500000000014,1.5062999999999993,2.0,6.0,4.267606240177032
299,CHEMBL5202866,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,516.6390000000004,2.0683000000000007,4.0,6.0,7.721246399047171
300,CHEMBL5178875,C=C(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,500.59600000000023,1.598300000000001,4.0,6.0,7.958607314841775
301,CHEMBL5205477,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,500.59600000000034,1.432200000000001,4.0,6.0,8.318758762624412
302,CHEMBL5189578,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccco1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,526.5900000000003,1.4678000000000009,4.0,7.0,8.2839966563652
303,CHEMBL5190267,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,574.7190000000002,2.6159000000000017,4.0,7.0,6.823908740944319
304,CHEMBL5176166,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,558.6760000000003,1.9798000000000013,4.0,7.0,7.221848749616356
305,CHEMBL5203715,CC(C)(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,530.6660000000003,2.458400000000001,4.0,6.0,7.443697499232712
306,CHEMBL5178556,CC(C)(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,514.6230000000003,1.822300000000001,4.0,6.0,7.886056647693163
307,CHEMBL5185670,CC(C)(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C1CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,514.6230000000003,1.8223,4.0,6.0,7.795880017344075
308,CHEMBL5169820,CC(C)[C@](C)(NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,530.6660000000003,2.458400000000001,4.0,6.0,7.113509274827518
309,CHEMBL5204033,CC(C)(C)C[C@H](NC(=O)C(C)(C)NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,502.6120000000002,1.822300000000001,4.0,6.0,7.309803919971486
310,CHEMBL5199403,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)C1(NC(=O)OCc2ccccc2)CC1,active,526.6340000000002,2.1105000000000027,4.0,6.0,6.455931955649724
311,CHEMBL5208464,O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CC1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C1CC1,active,498.58000000000027,1.1862000000000037,4.0,6.0,8.075720713938118
312,CHEMBL5193629,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1cccc(Cl)c1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,635.2020000000001,3.8035000000000023,4.0,7.0,6.187086643357144
313,CHEMBL5173899,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1cccc(Cl)c1)[C@@H](C)OC(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,595.1370000000001,2.879200000000001,4.0,7.0,6.275724130399211
314,CHEMBL5177381,CC(C)[C@H](NC(=O)OCc1cccc(Cl)c1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,577.1220000000002,3.2559000000000013,4.0,6.0,6.795880017344075
315,CHEMBL5203726,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cc2ccccc2[nH]1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,511.6230000000003,1.6631000000000005,5.0,5.0,7.2839966563652006
316,CHEMBL5201264,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@H]1CCNC1=O)C2(C)C,active,499.5340000000003,1.0971800000000007,3.0,5.0,7.180456064458132
317,CHEMBL5205992,CC(C)C[C@@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],active,507.5410000000002,-2.793899999999994,4.0,8.0,7.522878745280337
318,CHEMBL5171771,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,502.61200000000025,1.6782000000000004,4.0,6.0,8.070581074285707
319,CHEMBL5183770,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,536.6290000000002,1.8748000000000002,4.0,6.0,7.823908740944319
320,CHEMBL5202077,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,542.6770000000005,2.602500000000001,4.0,6.0,7.481486060122112
321,CHEMBL5178763,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)[C@@H](C)OC(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,560.6920000000002,2.225800000000001,4.0,7.0,7.221848749616356
322,CHEMBL5203900,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,594.7090000000001,2.4224000000000014,4.0,7.0,7.327902142064283
323,CHEMBL5196043,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,active,505.6600000000003,1.1917000000000035,4.0,5.0,8.031517051446064
324,CHEMBL5180793,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(N)=O)C2(C)C)C(C)(C)C,active,548.6850000000003,0.04720000000000568,5.0,6.0,7.3979400086720375
325,CHEMBL5175509,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC1CC1)C2(C)C)C(C)(C)C,active,588.7500000000001,0.8405000000000058,5.0,6.0,6.443697499232712
326,CHEMBL5203173,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCC1CC1)C2(C)C)C(C)(C)C,active,602.7770000000002,1.0881000000000056,5.0,6.0,6.2076083105017466
327,CHEMBL5203431,CCNC(=O)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C2(C)C,active,576.7390000000001,0.6980000000000044,5.0,6.0,7.1249387366083
328,CHEMBL5179663,CCCCNC(=O)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C2(C)C,active,604.793,1.4782000000000053,5.0,6.0,6.431798275933005
329,CHEMBL5170923,CCCCCCNC(=O)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C2(C)C,active,632.847,2.2584000000000044,5.0,6.0,6.142667503568732
330,CHEMBL5200532,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NCc1ccccc1)C2(C)C)C(C)(C)C,active,638.8100000000001,1.8783000000000054,5.0,6.0,6.920818753952375
331,CHEMBL5197166,CC(C)(C)NC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C(C)(C)C,active,491.63300000000027,1.0898000000000034,4.0,5.0,7.638272163982407
332,CHEMBL5206924,CC(C)(C)C[C@H](NC(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,495.6650000000003,1.6297000000000017,5.0,5.0,7.769551078621726
333,CHEMBL5182608,CC(C)(C)NC(=O)N[C@H](C(=O)N[C@@H](CC1CC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C(C)(C)C,active,479.62200000000024,0.9936000000000031,5.0,5.0,7.585026652029182
334,CHEMBL5206180,CC(C)(C)CC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,active,504.6720000000003,1.6464000000000019,3.0,5.0,6.7447274948966935
335,CHEMBL5204666,CC(C)(C)CC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(N)=O)C2(C)C)C(C)(C)C,active,547.6970000000002,0.5019000000000053,4.0,6.0,6.823908740944319
336,CHEMBL5184261,CC(C)CC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,active,490.6450000000004,1.2563000000000022,3.0,5.0,7.657577319177793
337,CHEMBL5187437,CC(C)(C)OC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C)C(C)(C)C,active,506.64400000000035,1.6187000000000027,3.0,6.0,7.346787486224656
338,CHEMBL5183731,CC(C)(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C,active,540.6610000000003,2.0204000000000004,3.0,6.0,7.229147988357855
339,CHEMBL5207867,C[C@@H](OC(C)(C)C)[C@H](NC(=O)NC(C)(C)C)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,active,565.7560000000003,2.321400000000003,5.0,6.0,7.013228265733755
340,CHEMBL5176816,C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C2(C)C,active,584.7140000000002,2.177900000000002,3.0,7.0,6.920818753952375
